OBJECTID;Source_y;Source_x;Destination_y;Destination_x;xyear;Shape_Length;YEAR;DISTANCE
7711;41,275278000000000;28,751944000000002;-3,429409980770000;37,074501037600001;2005;45,497253433582685;1/1/2005 0:00:00;5707,373349821302327
7712;41,275278000000000;28,751944000000002;12,047599999999999;8,524620000000001;2005;35,678486794266476;1/1/2005 0:00:00;3927,525256020274355
7713;41,275278000000000;28,751944000000002;34,565899000000002;69,212303000000006;2005;41,252228564344890;1/1/2005 0:00:00;3717,724745029095629
7714;49,012797999999997;2,550000000000000;50,345001220703097;30,894699096679599;2005;28,449306272763483;1/1/2005 0:00:00;2263,261590185383284
7715;41,275278000000000;28,751944000000002;50,345001220703097;30,894699096679599;2005;9,321559195081690;1/1/2005 0:00:00;953,529761356871632
7716;49,012797999999997;2,550000000000000;50,345001220703097;30,894699096679599;2005;28,449306272763483;1/1/2005 0:00:00;2263,261590185383284
7717;41,275278000000000;28,751944000000002;50,345001220703097;30,894699096679599;2005;9,321559195081690;1/1/2005 0:00:00;953,529761356871632
7718;40,898601532000001;29,309200286900001;50,345001220703097;30,894699096679599;2005;9,579780091593483;1/1/2005 0:00:00;994,735670994088537
7719;41,275278000000000;28,751944000000002;50,345001220703097;30,894699096679599;2005;9,321559195081690;1/1/2005 0:00:00;953,529761356871632
7720;40,898601532000001;29,309200286900001;50,345001220703097;30,894699096679599;2005;9,579780091593483;1/1/2005 0:00:00;994,735670994088537
7721;41,275278000000000;28,751944000000002;50,345001220703097;30,894699096679599;2005;9,321559195081690;1/1/2005 0:00:00;953,529761356871632
7722;40,898601532000001;29,309200286900001;37,538825988799999;36,953521728500000;2005;8,352917728480854;1/1/2005 0:00:00;796,247775124829332
7723;41,275278000000000;28,751944000000002;37,538825988799999;36,953521728500000;2005;9,016279069147611;1/1/2005 0:00:00;862,037520342441098
7724;49,012797999999997;2,550000000000000;63,985000610352003;-22,605600357056002;2005;29,579100136093551;1/1/2005 0:00:00;2274,886274213073648
7725;49,012797999999997;2,550000000000000;63,985000610352003;-22,605600357056002;2005;29,579100136093551;1/1/2005 0:00:00;2274,886274213073648
7726;49,012797999999997;2,550000000000000;63,985000610352003;-22,605600357056002;2005;29,579100136093551;1/1/2005 0:00:00;2274,886274213073648
7727;41,275278000000000;28,751944000000002;41,314201354980398;33,795799255371001;2005;5,044409338628665;1/1/2005 0:00:00;424,119998156050826
7728;41,275278000000000;28,751944000000002;-1,968630000000000;30,139500000000002;2005;43,266878404257731;1/1/2005 0:00:00;5425,043281543558805
7729;41,275278000000000;28,751944000000002;-1,968630000000000;30,139500000000002;2005;43,266878404257731;1/1/2005 0:00:00;5425,043281543558805
7730;14,508599999999999;121,019997000000004;22,577100753784102;120,349998474120994;2005;8,096291835431030;1/1/2005 0:00:00;1062,714282276119775
7731;41,275278000000000;28,751944000000002;24,906500000000001;67,160797000000002;2005;42,038742373957568;1/1/2005 0:00:00;4159,968286870736847
7732;41,275278000000000;28,751944000000002;46,927700042724602;28,930999755859300;2005;5,655266081449803;1/1/2005 0:00:00;609,489376764717235
7733;41,275278000000000;28,751944000000002;46,927700042724602;28,930999755859300;2005;5,655266081449803;1/1/2005 0:00:00;609,489376764717235
7734;14,508599999999999;121,019997000000004;34,427299499511697;135,244003295898011;2005;24,511417118189247;1/1/2005 0:00:00;2533,587746071603306
7735;14,508599999999999;121,019997000000004;34,427299499511697;135,244003295898011;2005;24,511417118189247;1/1/2005 0:00:00;2533,587746071603306
7736;49,012797999999997;2,550000000000000;34,427299499511697;135,244003295898011;2005;147,107791886233713;1/1/2005 0:00:00;12868,370305013724646
7737;41,275278000000000;28,751944000000002;34,427299499511697;135,244003295898011;2005;112,295741284333829;1/1/2005 0:00:00;10051,239490267520523
7738;14,508599999999999;121,019997000000004;34,427299499511697;135,244003295898011;2005;24,511417118189247;1/1/2005 0:00:00;2533,587746071603306
7739;41,275278000000000;28,751944000000002;34,427299499511697;135,244003295898011;2005;112,295741284333829;1/1/2005 0:00:00;10051,239490267520523
7740;14,508599999999999;121,019997000000004;11,679400444000001;122,375999450999998;2005;3,137386543510285;1/1/2005 0:00:00;407,302313025666763
7741;14,508599999999999;121,019997000000004;11,679400444000001;122,375999450999998;2005;3,137386543510285;1/1/2005 0:00:00;407,302313025666763
7742;14,508599999999999;121,019997000000004;11,679400444000001;122,375999450999998;2005;3,137386543510285;1/1/2005 0:00:00;407,302313025666763
7743;14,508599999999999;121,019997000000004;11,679400444000001;122,375999450999998;2005;3,137386543510285;1/1/2005 0:00:00;407,302313025666763
7744;14,508599999999999;121,019997000000004;11,679400444000001;122,375999450999998;2005;3,137386543510285;1/1/2005 0:00:00;407,302313025666763
7745;14,508599999999999;121,019997000000004;11,679400444000001;122,375999450999998;2005;3,137386543510285;1/1/2005 0:00:00;407,302313025666763
7746;49,012797999999997;2,550000000000000;50,077702000000002;19,784800000000001;2005;17,284194527397879;1/1/2005 0:00:00;1376,690130911156530
7747;40,898601532000001;29,309200286900001;45,034698486327997;39,170501708983998;2005;10,700148702699350;1/1/2005 0:00:00;877,084246586602717
7748;41,275278000000000;28,751944000000002;15,589500427246000;32,553199768066399;2005;25,971522619043910;1/1/2005 0:00:00;3166,702685211586413
7749;41,275278000000000;28,751944000000002;34,345901489299997;47,158100128199997;2005;19,700053702991642;1/1/2005 0:00:00;1869,274677536697027
7750;41,275278000000000;28,751944000000002;40,562198638916001;43,115001678466797;2005;14,390219150189040;1/1/2005 0:00:00;1227,494462883533743
7751;40,898601532000001;29,309200286900001;40,562198638916001;43,115001678466797;2005;13,818205537305689;1/1/2005 0:00:00;1173,313186121348053
7752;24,906500000000001;67,160797000000002;27,696600000000000;85,359099999999998;2005;18,424348202257960;1/1/2005 0:00:00;1612,676053072500963
7753;41,275278000000000;28,751944000000002;27,696600000000000;85,359099999999998;2005;58,927877305069778;1/1/2005 0:00:00;5544,286789497278733
7754;14,508599999999999;121,019997000000004;2,745579957962000;101,709999084469999;2005;22,614851039188995;1/1/2005 0:00:00;2271,270036817095388
7755;49,012797999999997;2,550000000000000;2,745579957962000;101,709999084469999;2005;114,918022397848119;1/1/2005 0:00:00;11532,458313902699956
7756;49,012797999999997;2,550000000000000;2,745579957962000;101,709999084469999;2005;114,918022397848119;1/1/2005 0:00:00;11532,458313902699956
7757;49,012797999999997;2,550000000000000;2,745579957962000;101,709999084469999;2005;114,918022397848119;1/1/2005 0:00:00;11532,458313902699956
7758;41,275278000000000;28,751944000000002;2,745579957962000;101,709999084469999;2005;84,048876524879205;1/1/2005 0:00:00;8780,264510362176225
7759;14,508599999999999;121,019997000000004;2,745579957962000;101,709999084469999;2005;22,614851039188995;1/1/2005 0:00:00;2271,270036817095388
